Wikidata item,Title,Authorlabel,Linkcount
http://www.wikidata.org/entity/Q4975627,Brotherhood of War,W. E. B. Griffin,1
http://www.wikidata.org/entity/Q7991259,What Is Your Dangerous Idea?,John Brockman,1
http://www.wikidata.org/entity/Q7991408,What We Believe But Cannot Prove,John Brockman,1
http://www.wikidata.org/entity/Q7753969,The Next Fifty Years: Science in the First Half of the Twenty-First Century,John Brockman,1
http://www.wikidata.org/entity/Q7752511,The Mouse and the Motorcycle,Beverly Cleary,1
http://www.wikidata.org/entity/Q7623708,Strider,Beverly Cleary,1
http://www.wikidata.org/entity/Q7108828,Otis Spofford,Beverly Cleary,1
http://www.wikidata.org/entity/Q7531227,Sister of the Bride,Beverly Cleary,1
http://www.wikidata.org/entity/Q6881032,Mitch and Amy,Beverly Cleary,1
http://www.wikidata.org/entity/Q7553026,Socks,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289943,Ramona the Pest,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289942,Ramona the Brave,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289937,Ramona and Her Father,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289938,Ramona and Her Mother,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289933,"Ramona Quimby, Age 8",Beverly Cleary,1
http://www.wikidata.org/entity/Q7289913,Ramona Forever,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289900,Ramona,Beverly Cleary,1
http://www.wikidata.org/entity/Q7289899,Ramona's World,Beverly Cleary,1
http://www.wikidata.org/entity/Q7288052,Ralph S. Mouse,Beverly Cleary,1
http://www.wikidata.org/entity/Q7322438,Ribsy,Beverly Cleary,1
http://www.wikidata.org/entity/Q6932122,Muggie Maggie,Beverly Cleary,1
http://www.wikidata.org/entity/Q5730697,Henry and the Paper Route,Beverly Cleary,1
http://www.wikidata.org/entity/Q5730695,Henry and the Clubhouse,Beverly Cleary,1
http://www.wikidata.org/entity/Q5730688,Henry and Ribsy,Beverly Cleary,1
http://www.wikidata.org/entity/Q5730676,Henry and Beezus,Beverly Cleary,1
http://www.wikidata.org/entity/Q5723398,Henry Huggins,Beverly Cleary,1
http://www.wikidata.org/entity/Q5372006,Emily's Runaway Imagination,Beverly Cleary,1
http://www.wikidata.org/entity/Q5447420,Fifteen,Beverly Cleary,1
http://www.wikidata.org/entity/Q5365032,Ellen Tebbits,Beverly Cleary,1
http://www.wikidata.org/entity/Q4880234,Beezus and Ramona,Beverly Cleary,1
http://www.wikidata.org/entity/Q15735991,Geitekillingen som kunne telle til ti,Alf Prøysen,1
http://www.wikidata.org/entity/Q7564271,Soul On Ice,Eldridge Cleaver,1
http://www.wikidata.org/entity/Q6906090,Montmorency,Eleanor Updale,1
http://www.wikidata.org/entity/Q4926190,"Bless Me, Ultima",Rudolfo Anaya,1
http://www.wikidata.org/entity/Q7315429,Resident Aliens,Stanley Hauerwas,1
http://www.wikidata.org/entity/Q13512159,The Half-Made World,Felix Gilman,1
http://www.wikidata.org/entity/Q6748581,Manga: Sixty Years of Japanese Comics,Paul Gravett,1
http://www.wikidata.org/entity/Q7383027,Ruth Hall,Fanny Fern,1
http://www.wikidata.org/entity/Q17113693,Meeting in Infinity,John Kessel,1
http://www.wikidata.org/entity/Q5441390,Feeling Very Strange: The Slipstream Anthology,John Kessel,1
http://www.wikidata.org/entity/Q5173054,Corrupting Dr. Nice,John Kessel,1
http://www.wikidata.org/entity/Q7044440,No Man Knows My History: The Life of Joseph Smith,Fawn M. Brodie,1
http://www.wikidata.org/entity/Q7760506,The Revenge of Dracula,Peter Berresford Ellis,1
http://www.wikidata.org/entity/Q7745554,The Last Adventurer: The Life of Talbot Mundy,Peter Berresford Ellis,1
http://www.wikidata.org/entity/Q6945796,My Lady of Hy-Brasil and Other Stories,Peter Berresford Ellis,1
http://www.wikidata.org/entity/Q7738710,The Hand That First Held Mine,Maggie O'Farrell,1
http://www.wikidata.org/entity/Q5403386,Ethical Oil: The Case for Canada's Oil Sands,Ezra Levant,1
http://www.wikidata.org/entity/Q16634964,Escales 2000,Fabrice Colin,1
http://www.wikidata.org/entity/Q17026104,Rose Daughter,Robin McKinley,1
http://www.wikidata.org/entity/Q7755670,The Outlaws of Sherwood,Robin McKinley,1
http://www.wikidata.org/entity/Q7739491,The Hero and the Crown,Robin McKinley,1
http://www.wikidata.org/entity/Q7718849,The Blue Sword,Robin McKinley,1
http://www.wikidata.org/entity/Q7577490,Spindle's End,Robin McKinley,1
http://www.wikidata.org/entity/Q7641432,Sunshine,Robin McKinley,1
http://www.wikidata.org/entity/Q5305386,Dragonhaven,Robin McKinley,1
http://www.wikidata.org/entity/Q5250984,Deerskin,Robin McKinley,1
http://www.wikidata.org/entity/Q5068752,Chalice,Robin McKinley,1
http://www.wikidata.org/entity/Q4877863,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1
http://www.wikidata.org/entity/Q7529920,Siraj al-Tawarikh,Faiz Mohammad Katib Hazara,1
http://www.wikidata.org/entity/Q4802915,As Jóias da Coroa,Raul Pompeia,1
http://www.wikidata.org/entity/Q7755773,The Ox-Bow Incident,Walter Van Tilburg Clark,1
http://www.wikidata.org/entity/Q7723227,The City of Trembling Leaves,Walter Van Tilburg Clark,1
http://www.wikidata.org/entity/Q7291935,Random Hearts,Warren Adler,1
http://www.wikidata.org/entity/Q6984274,Neanderthal,John Darnton,1
http://www.wikidata.org/entity/Q7898118,Up the Line to Death,John Drinkwater,1
http://www.wikidata.org/entity/Q17042236,Helen's Babies,John Habberton,1
http://www.wikidata.org/entity/Q7733746,The Fiery Trial: Abraham Lincoln and American Slavery,Eric Foner,1
http://www.wikidata.org/entity/Q16386383,Invasion,Eric L. Harry,1
http://www.wikidata.org/entity/Q7731985,The Enchanted Apples of Oz,Eric Shanower,1
http://www.wikidata.org/entity/Q7736366,The Giant Garden of Oz,Eric Shanower,1
http://www.wikidata.org/entity/Q3227547,Le Templier,François Angelier,1
http://www.wikidata.org/entity/Q3589175,Épis de glane,François Barberousse,1
http://www.wikidata.org/entity/Q17141316,Savage Inequalities,Jonathan Kozol,1
http://www.wikidata.org/entity/Q7763634,The Shame of the Nation,Jonathan Kozol,1
http://www.wikidata.org/entity/Q7771325,The Unconquerable World,Jonathan Schell,1
http://www.wikidata.org/entity/Q7771455,The Unfinished Twentieth Century,Jonathan Schell,1
http://www.wikidata.org/entity/Q7763477,The Seventh Decade: The New Shape of Nuclear Danger,Jonathan Schell,1
http://www.wikidata.org/entity/Q7733536,The Fate of the Earth,Jonathan Schell,1
http://www.wikidata.org/entity/Q7757159,The Pine Barrens,John McPhee,1
http://www.wikidata.org/entity/Q7739117,The Headmaster,John McPhee,1
http://www.wikidata.org/entity/Q7727497,The Control of Nature,John McPhee,1
http://www.wikidata.org/entity/Q6535140,Levels of the Game,John McPhee,1
http://www.wikidata.org/entity/Q5375595,Encounters with the Archdruid,John McPhee,1
http://www.wikidata.org/entity/Q4767874,Annals of the Former World,John McPhee,1
http://www.wikidata.org/entity/Q5151967,Coming into the Country,John McPhee,1
http://www.wikidata.org/entity/Q4659409,A Sense of Where You Are,John McPhee,1
http://www.wikidata.org/entity/Q7516728,Silverlock,John Myers Myers,1
http://www.wikidata.org/entity/Q5327044,Earth (The Book),John Oliver,1
http://www.wikidata.org/entity/Q19100613,The Tales of John Oliver Hobbes,John Oliver Hobbes,1
http://www.wikidata.org/entity/Q7898118,Up the Line to Death,John Peale Bishop,1
http://www.wikidata.org/entity/Q8056990,You Can't Be President: The Outrageous Barriers to Democracy in America,John R. MacArthur,1
http://www.wikidata.org/entity/Q4778310,Anything But Straight,Wayne Besen,1
http://www.wikidata.org/entity/Q7597256,Stalin and His Hangmen,Donald Rayfield,1
http://www.wikidata.org/entity/Q5158192,Conan the Warlord,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158184,Conan the Savage,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158182,Conan the Renegade,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158179,Conan the Raider,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158178,Conan the Outcast,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158164,Conan the Gladiator,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158167,Conan the Hero,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158163,Conan the Great,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158140,Conan of the Red Brotherhood,Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158101,"Conan, Scourge of the Bloody Coast",Leonard Carpenter,1
http://www.wikidata.org/entity/Q5158100,"Conan, Lord of the Black River",Leonard Carpenter,1
http://www.wikidata.org/entity/Q4634549,30 Years of Adventure: A Celebration of Dungeons & Dragons,Peter Adkison,1
http://www.wikidata.org/entity/Q7745826,The Last Hurrah,Edwin O'Connor,1
http://www.wikidata.org/entity/Q7731569,The Edge of Sadness,Edwin O'Connor,1
http://www.wikidata.org/entity/Q16962732,The Messiah of Morris Avenue,Tony Hendra,1
http://www.wikidata.org/entity/Q7719931,The Breast of National Lampoon,Tony Hendra,1
http://www.wikidata.org/entity/Q7711994,The 80s: A Look Back at the Tumultuous Decade 1980-1989,Tony Hendra,1
http://www.wikidata.org/entity/Q6494768,Last Words,Tony Hendra,1
http://www.wikidata.org/entity/Q6974001,National Lampoon The Iron On Book,Tony Hendra,1
http://www.wikidata.org/entity/Q6974000,National Lampoon The Gentleman's Bathroom Companion,Tony Hendra,1
http://www.wikidata.org/entity/Q6973996,National Lampoon The Best of No. 4,Tony Hendra,1
http://www.wikidata.org/entity/Q6973995,National Lampoon The 199th Birthday Book,Tony Hendra,1
http://www.wikidata.org/entity/Q5577853,Going Too Far,Tony Hendra,1
http://www.wikidata.org/entity/Q5437609,Father Joe,Tony Hendra,1
http://www.wikidata.org/entity/Q7428006,Save Karyn,Karyn Bosnak,1
http://www.wikidata.org/entity/Q6803600,Mean Streets,Kat Richardson,1
http://www.wikidata.org/entity/Q15728699,Arĉoj,Geraldo Mattos,1
http://www.wikidata.org/entity/Q15545540,La arto labori kune : festlibro por Humphrey Tonkin,Geraldo Mattos,1
http://www.wikidata.org/entity/Q5576866,Gods of Aberdeen,Micah Nathan,1
http://www.wikidata.org/entity/Q7914968,Vanishing Point,Victor Canning,1
http://www.wikidata.org/entity/Q7759319,The Rainbird Pattern,Victor Canning,1
http://www.wikidata.org/entity/Q5918198,How We Decide,Jonah Lehrer,1
http://www.wikidata.org/entity/Q6002648,Imagine: How Creativity Works,Jonah Lehrer,1
http://www.wikidata.org/entity/Q18343738,Memoirs of a Midget,Walter de la Mare,1
http://www.wikidata.org/entity/Q7758958,The Queen's Book of the Red Cross,Walter de la Mare,1
http://www.wikidata.org/entity/Q5349021,Eight Tales,Walter de la Mare,1
http://www.wikidata.org/entity/Q5146048,Collected Stories for Children,Walter de la Mare,1
http://www.wikidata.org/entity/Q7751493,The Mills of The Kavanaughs,Robert Lowell,1
http://www.wikidata.org/entity/Q7754843,The Old Glory,Robert Lowell,1
http://www.wikidata.org/entity/Q6484178,Land of Unlikeness,Robert Lowell,1
http://www.wikidata.org/entity/Q7734898,The Fortune at the Bottom of the Pyramid,C. K. Prahalad,1
http://www.wikidata.org/entity/Q5299863,Double Phoenix,Roger Lancelyn Green,1
http://www.wikidata.org/entity/Q7829586,Towards the Last Spike,E. J. Pratt,1
http://www.wikidata.org/entity/Q7883414,Under the Triple Suns,Stanton Arthur Coblentz,1
http://www.wikidata.org/entity/Q7767419,The Sunken World,Stanton Arthur Coblentz,1
http://www.wikidata.org/entity/Q7757379,The Planet of Youth,Stanton Arthur Coblentz,1
http://www.wikidata.org/entity/Q4690448,"After 12,000 Years",Stanton Arthur Coblentz,1
http://www.wikidata.org/entity/Q7730836,The Dragon Can't Dance,Earl Lovelace,1
http://www.wikidata.org/entity/Q4657209,A Guide to the Scientific Knowledge of Things Familiar,E. Cobham Brewer,1
http://www.wikidata.org/entity/Q4684413,Adolphe 1920,John Rodker,1
http://www.wikidata.org/entity/Q16844999,House of Reckoning,John Saul,1
http://www.wikidata.org/entity/Q15035613,The Manhattan Hunt Club,John Saul,1
http://www.wikidata.org/entity/Q7729927,The Devil's Labyrinth,John Saul,1
http://www.wikidata.org/entity/Q7634483,Suffer the Children,John Saul,1
http://www.wikidata.org/entity/Q7260209,Punish the Sinners,John Saul,1
http://www.wikidata.org/entity/Q7168021,Perfect Nightmare,John Saul,1
http://www.wikidata.org/entity/Q6842827,Midnight Voices,John Saul,1
http://www.wikidata.org/entity/Q6012040,In the Dark of the Night,John Saul,1
http://www.wikidata.org/entity/Q5428504,Faces of Fear,John Saul,1
http://www.wikidata.org/entity/Q4923403,Blackstone Chronicles,John Saul,1
http://www.wikidata.org/entity/Q4920596,Black Creek Crossing,John Saul,1
http://www.wikidata.org/entity/Q15034210,Roderick,John Thomas Sladek,1
http://www.wikidata.org/entity/Q7752972,The Müller-Fokker Effect,John Thomas Sladek,1
http://www.wikidata.org/entity/Q7766433,The Steam-Driven Boy and other Strangers,John Thomas Sladek,1
http://www.wikidata.org/entity/Q6383174,Keep the Giraffe Burning,John Thomas Sladek,1
http://www.wikidata.org/entity/Q4920254,Black Alice,John Thomas Sladek,1
http://www.wikidata.org/entity/Q3795843,The Reproductive System,John Thomas Sladek,1
http://www.wikidata.org/entity/Q17141260,The Touch of Evil,John T. Phillifent,1
http://www.wikidata.org/entity/Q7712354,The Adapted Mind,John Tooby,1
http://www.wikidata.org/entity/Q7457213,Seven Crows,John Vornholt,1
http://www.wikidata.org/entity/Q7359540,Rogue Saucer,John Vornholt,1
http://www.wikidata.org/entity/Q4880799,Behind Enemy Lines,John Vornholt,1
http://www.wikidata.org/entity/Q5180073,Coyote Moon,John Vornholt,1
http://www.wikidata.org/entity/Q4743606,American Desperado,Jon Roberts,1
http://www.wikidata.org/entity/Q15545540,La arto labori kune : festlibro por Humphrey Tonkin,Wera Paintner,1
http://www.wikidata.org/entity/Q7782635,There's a God on the Mic,Kool Moe Dee,1
http://www.wikidata.org/entity/Q636494,Archäologenbildnisse,Werner Fuchs,1
http://www.wikidata.org/entity/Q20591003,The Celtic and Scandinavian Religions,John Arnott MacCulloch,1
http://www.wikidata.org/entity/Q4789241,Argenis,John Barclay,1
http://www.wikidata.org/entity/Q5990586,If It Had Happened Otherwise,J. C. Squire,1
http://www.wikidata.org/entity/Q7769492,The Toff on the Farm,John Creasey,1
http://www.wikidata.org/entity/Q5559536,Gideon's Day,John Creasey,1
http://www.wikidata.org/entity/Q4867898,Bass Ackwards and Belly Up,Elizabeth Craft and Sarah Fain,1
http://www.wikidata.org/entity/Q17037267,Return to Gone-Away,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7784203,Thimble Summer,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7781330,Then There Were Five,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7762325,The Saturdays,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7577088,Spiderweb for Two: A Melendy Maze,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7734989,The Four-Story Mistake,Elizabeth Enright,1
http://www.wikidata.org/entity/Q5581512,Gone-Away Lake,Elizabeth Enright,1
http://www.wikidata.org/entity/Q7775293,The Witch of Blackbird Pond,Elizabeth George Speare,1
http://www.wikidata.org/entity/Q7764162,The Sign of the Beaver,Elizabeth George Speare,1
http://www.wikidata.org/entity/Q7720309,The Bronze Bow,Elizabeth George Speare,1
http://www.wikidata.org/entity/Q5019856,Calico Captive,Elizabeth George Speare,1
http://www.wikidata.org/entity/Q4680068,Adam of the Road,Elizabeth Gray Vining,1
http://www.wikidata.org/entity/Q7717731,The Big Oyster: History on the Half Shell,Mark Kurlansky,1
http://www.wikidata.org/entity/Q7049647,Nonviolence: The History of a Dangerous Idea,Mark Kurlansky,1
http://www.wikidata.org/entity/Q3965735,Superpositions,Carmelo Bene,1
http://www.wikidata.org/entity/Q8066008,Zanabazar,Sengiin Erdene,1
http://www.wikidata.org/entity/Q6965326,Naran Togoruu,Sengiin Erdene,1
http://www.wikidata.org/entity/Q4876885,Beasts of No Nation,Uzodinma Iweala,1
http://www.wikidata.org/entity/Q17125293,The Passages of H.M.,Jay Parini,1
http://www.wikidata.org/entity/Q16386618,The Last Station,Jay Parini,1
http://www.wikidata.org/entity/Q16840333,Benjamin's Crossing,Jay Parini,1
http://www.wikidata.org/entity/Q636494,Archäologenbildnisse,Elisabeth Rohde,1
http://www.wikidata.org/entity/Q7993998,Whispers in the Wind,Elizabeth Haran,1
http://www.wikidata.org/entity/Q7739200,The Heart of a Sunburned Land,Elizabeth Haran,1
http://www.wikidata.org/entity/Q7641384,Sunset over Eden,Elizabeth Haran,1
http://www.wikidata.org/entity/Q7338014,River of Fortune,Elizabeth Haran,1
http://www.wikidata.org/entity/Q4660723,A Woman For All Seasons,Elizabeth Haran,1
http://www.wikidata.org/entity/Q6815268,Memoirs of Modern Philosophers,Elizabeth Hamilton,1
http://www.wikidata.org/entity/Q7733412,The Far Islands and Other Cold Places,Elizabeth Taylor,1
http://www.wikidata.org/entity/Q7733605,The Feather Men,Ranulph Fiennes,1
http://www.wikidata.org/entity/Q7713535,The American Political Tradition,Richard Hofstadter,1
http://www.wikidata.org/entity/Q7932343,Vindicated,Jose Canseco,1
http://www.wikidata.org/entity/Q17029712,The Tragedy of Liberation,Frank Dikötter,1
http://www.wikidata.org/entity/Q7712860,The Age of Openness,Frank Dikötter,1
http://www.wikidata.org/entity/Q7799540,"Thy Hand, Great Anarch!",Nirad C. Chaudhuri,1
http://www.wikidata.org/entity/Q7714969,The Autobiography of an Unknown Indian,Nirad C. Chaudhuri,1
http://www.wikidata.org/entity/Q7727470,The Continent of Circe,Nirad C. Chaudhuri,1
http://www.wikidata.org/entity/Q7755426,The Orphaned Anything's,Stephen Christian,1
http://www.wikidata.org/entity/Q7718128,The Birth of Plenty,William J. Bernstein,1
http://www.wikidata.org/entity/Q4659756,A Splendid Exchange,William J. Bernstein,1
http://www.wikidata.org/entity/Q7733880,The Final Battle,William C. Dietz,1
http://www.wikidata.org/entity/Q6518160,Legion of the Damned,William C. Dietz,1
http://www.wikidata.org/entity/Q7315589,Resistance: The Gathering Storm,William C. Dietz,1
http://www.wikidata.org/entity/Q6547809,Lilies of the Field,William Edmund Barrett,1
http://www.wikidata.org/entity/Q6666875,Logan's World,William F. Nolan,1
http://www.wikidata.org/entity/Q16985716,Burton and Speke,William Harrison,1
http://www.wikidata.org/entity/Q3594077,Œdipe sur la route,Henry Bauchau,1
http://www.wikidata.org/entity/Q7643853,Superman Returns,Marv Wolfman,1
